,_id,phoneNumber,storeName,ownerName,storeNumber,gstNumber
843,AL-R202312-943,9440077132,SRI LALITHA LIFE HEALTH CARE PHARMACY ,Kandula Pranay Kumar ,8297474736,36BOAPK6199D1ZU
844,AL-R202312-944,9700053512,VASUNDHARA MEDICAL ,balakrishna ,9700053512,123456
845,AL-R202312-945,8712181415,SRIHARI PHARMACY ,vijay,8712181415,123456
846,AL-R202312-946,8801114143,REBATE PHARMACY ,narsimlu ,8801114143,
847,AL-R202312-947,9291362817,YASHWANTH MEDICAL ,malikarjun ,9291362817,12345678999
848,AL-R202312-948,9912382834,AJANTHA MEDICAL  STORES ,Kiran Kumar ,9912382834,37AHBPR5757M3ZL
849,AL-R202312-949,9618898199,RAMA SIVA DHATHA GANAPATHI  MEDICAL AND GENERAL  STORES ,K.Phani Prakash,9618898199,1234567890
850,AL-R202312-950,8500750596,DHANAVANTRI MEDICAL AND GENERAL STORE(BALAJINAGAR)),D Ramesh  Reddy ,8500750596,22AAAAA0000A1Z5
851,AL-R202312-951,8019537141,ANNAPURNA PHARMACY ,K.Sundar,8019537141,1234567890
852,AL-R202312-952,9493796499,SRI VIJAYA RAMA MEDICAL & GENERAL STORES,V.Phani Kumar,9493796499,1234567890
853,AL-R202312-953,9518967754,VINAYAKA MEDICAL AND GENERAL STORE ,Prashanth,9518967754,36TESTA0778R1ZF
854,AL-R202312-955,7661851514,ORANGE MEDICAL ,sravan Kumar ,7661851514,hanba41661
855,AL-R202312-956,9849510219,ROYAL MEDICAL & GENERAL STORES,MD.Hussain,9849510219,2234567890
856,AL-R202312-957,9951684672,SANJEEVANI GENERAC MEDICAL STORE ,srinivas ,9951684672,1234
857,AL-R202312-958,9949003726,SRI VEERA VENKATA VIJAYA SAI MEDICAL & GENERAL STORES,K.V.V.K.Prasad,9949003726,1234567890
858,AL-R202312-959,8247503602,SREE NAKSHATRA MEDICAL ,B sagar,8247503602,123456789
859,AL-R202312-960,9866496500,SRI SIVA SAI MEDICAL & GENERAL STORES,M.V.K.Satyanandam,9949628010,37AWQPM8881P1Z5
860,AL-R202312-961,9703588609,SAHASRA MEDICAL AND GENERAL STORE ,shatali raju ,9703588609,
861,AL-R202312-962,7981299508,SRI MARUTHI MEDICAL AND GENERAL STORE ,rajitha ,8501051948,123
862,AL-R202312-963,8688652219,SRI LAKSHMI NARASIMHA MEDICAL AND GENERAL STORES,Ch.Ajay Kumar,8688652219,1234567890
863,AL-R202312-964,6305124206,SANJEEVANI GENERIC MEDICAL STORE ,Rajasekhar,6305124206,1234
864,AL-R202312-965,9666007699,GG  PHARMACY ,SRESTI,9666007699,36AAYFG1157C1ZB
865,AL-R202312-966,8374958230,VENKATESWARA MEDICAL AND GENERAL STORE,raju,8374958230,234
866,AL-R202312-967,9849100757,SRI RAJYALAKSHMI  MEDICAL  & GENERAL  STORES,P.Chandrasekhar,9849100757,1234567890
867,AL-R202312-968,9440231273,SAHASRA MEDICAL,subbarao,9440231273,bjjkkkk
868,AL-R202312-969,9885941659,SRI SATYA SURYA GANESH MEDICAL & GENERAL STORES,K.Srinivas Gupta,9885941659,1234567890
869,AL-R202312-970,8464016373,SREE BALJI PHARMACY,BHARATH KUMAR,8464016373,1234
870,AL-R202312-971,9290876450,SRI VENKATESWARA MEDICAL & GENERAL STORES ,K.V.Raghavulu,9290876450,37CBGPK8214B2ZV
871,AL-R202312-972,9063807064,SRI VEERA VENKATA SATYA HANUMAN MEDICAL & GENERAL STORES,K. Revanth,9063807064,37ANDPK5473F1ZX
872,AL-R202312-973,9701943590,KIRAN MEDICAL & GENERAL STORES ,P.Madhu,9701943590,1234567890
873,AL-R202312-974,9948443270,SRI VEERA VENKATA VIJAYA KRISHNA MEDICAL & GENERAL STORESMEFIC,M.Soma Raju,9948443270,1234567890
874,AL-R202312-975,9581111990,MAATHRA PHARMACY ,Nagamona,9581111990,36AHVPL6086D1ZU
875,AL-R202312-976,8885575814,DSR MEDICAL & GENERAL STORES,J. Rajendra Kumar ,8885575814,12345
876,AL-R202312-977,9966212094,LAKSHMI MEDICAL & GENERAL STORES,R.V.V.Satyanarayana,9966212094,1234567890
877,AL-R202312-978,9491326920,SREE GAYATRI MEDICAL & GENERAL STORES,A.Kasi Viswanadh Guptha,9491326920,1234567890
878,AL-R202312-979,9949991966,SAI RAM MEDICAL STORES,m kutumbarao,9949991966,
879,AL-R202312-980,8008664494,M/S JAGAJJANANI MEDICAL STORES               ,N.suryanarayana,8008664494,37AQVPN4863D1ZA
880,AL-R202312-981,9642377799,M/S.RJ LIFE MEDICALS,P.Ramesh,9642377799,
881,AL-R202312-982,9966345722,M/S SRI DEVI MEDICALS ,G.Swamiji,9966345722,37AYAPL8600K1ZB
882,AL-R202312-983,9676558311,M/S PRASAD MEDICAL AND GENERAL STORES,K S.Prasad,9676558311,37CEJPK1379F1ZB
883,AL-R202312-984,9032220671,SRI SAI MEDICALS ,A Ramasiva,9032220671,37AYWPA8699P1ZZ
884,AL-R202312-985,9959783255,SRI SRINIVASA MEDICAL AND GENERAL STORE ,Anasuya ,8340972511,
885,AL-R202312-986,9948005824,M/S SRI MAHA LAKSHMI MEDICAL STORES ,K.V.V.S.Rambabu,9948005824,
886,AL-R202312-987,9849026265,M/S MAHALAXMI MEDICALS(RAJANAGARAM),P. Narayana Murthy,9849026265,
887,AL-R202312-988,9010802080,M/S SREE KRISHNA DHANVANTARY PHARMACY        ,N.S.V.R.Sireesha,9010802080,
888,AL-R202312-989,8125133085,M/S SIRI CHANDANA A TO Z PHARMACY            ,Anusha,8125133085,
889,AL-R202312-990,8121028970,TEST MEDICAL PHARMA,krishnaa,9603383260,DHSJSJ2727
890,AL-R202312-991,9704772171,M/S SAI SANJEEVANINI GENERIC MED & GEN STORES,m.vigneshwar Reddy ,9704772171,
891,AL-R202312-992,6303263928,M/S RAMANA MEDICAL AND GENERAL STORES        ,T.Srinivasa rao,6303263928,37ACOPT8612M1ZQ
892,AL-R202312-993,9849759604,M/S AMBIKA MEDICAL & GENERALS ,KR  Reddy ,9849759604,
893,AL-R202312-994,9246664812,M/S RAVI MEDICALS ,K. V. S. Raghava Kumar,9246664812,37AFAPG6780Q1ZU
894,AL-R202312-995,8247009370,SRI RAKSHA APOLLO MEDICAL AND GENERAL STORES ,KANTE NARESH ,8790100213,
895,AL-R202312-996,7981482864,M/S LAKSHMI GANAPATHI MEDICALS,Kasi Visweswararao ,7981482864,
896,AL-R202312-997,7842524724,LORVEN PHARMA,Kishore,7842524724,22AAAAA0000A1Z5
897,AL-R202312-998,8500571595,M/S PADMA SREE MEDICAL AND GENERAL STORES    ,S.Srinivasa Rao,8500571595,37APLPS7416L1Z5
898,AL-R202312-999,9885117159,SRI ROHINI MEDICALS ,S.V.V.Satyanarayana,9885117159,37APAPS1134G1Z4
899,AL-R202312-000,9949487519,SRI VENKATA RAMANA MEDICAL & GENERAL STORES,K.Satish,9949487519,
900,AL-R202312-001,9542519567,SRI NAGESWARA MEDICAL STORES ,K.Gowri Shankar,9542519567,
901,AL-R202312-002,9866950887,JYOTHI  SRI MEDICAL STORES ,Krishnam Raju,9866950887,
902,AL-R202312-003,9701481483,LAASRITHA MEDICAL & GENERAL STORES,K.Srinivas,9701481483,1234567890
903,AL-R202312-004,9949032013,SRI DHANALAKSHMI MEDICAL & GENERAL STORES,P.Laxmi Kumar,9949032013,1234567890
904,AL-R202312-005,9989258807,SRI KRISHNA MEDICAL & GENERAL STORES ,D.Chandramouli,9989258807,37AJKPD6242N1ZV
905,AL-R202312-006,9948711487,MEDICURE MEDICAL AND GENERAL STOES,santhosh,9948711487,36BGDPJ5823L1Z7
906,AL-R202312-007,7989125881,MNR MEDICAL ,mashetti goutham,7989125881,usbgbag55672
907,AL-R202312-008,9959610323,M/S SRINIVASA MEDICAL ,srinivas reddy ,9959610323,123456
908,AL-R202312-009,9948326219,SRI UMA SRINIVASA MEDICAL STORES,P.Janardhan Babu,9948326219,22AAAAA0000A1Z5
909,AL-R202312-010,8686008070,SUCHITRA PHARMACY ,Suchitra ,9701868070,12345678
910,AL-R202312-011,9700000783,SAGAR HOMEO STORES,Sri Mir Osman Ali,9700000783,36ABTPK0772R1ZG
911,AL-R202312-013,9848583033,SHASHANK MEDICAL HALL,SHASHANK ,9848583033,1234
912,AL-R202312-014,9676123453,SRI LAKSHMI GANAPATHI MEDICALL & GENERAL STORE,B.Krishna Raju Gupta,9676123453,22AAAAA0000A1Z5
913,AL-R202312-015,9397819999,SUSRUTHAA SANJIVINI MEDICAL & GENERAL STORES,K.Subrahmanyam,9397819999,37AEQFS7706H1ZG
914,AL-R202312-016,7601037136,LOTOS DRUG MART,Raveen kumar,7601037136,1233
915,AL-R202312-031,9461354949,KUSUMA,vehdjne,9436281646,738463920927
916,AL-R202312-032,6301788624,TIRUMALA MEDICAL ,subbarao ,6301788624,1234
917,AL-S202312-034,9989402565,SRI POORNA MEDICALS & GENERAL STORE ,s poorna Chandra rao,9989402565,1840APKMK2009GR
918,AL-R202312-035,8977006099,VYDIC PHARMACY ,Swathi priya jasti,8977006099,36AAJCV3863A1ZC
919,AL-R202312-036,9866381339,SURESH MEDICAL & GENERAL STORES,S.Suresh,9866381339,1234567890
920,AL-R202312-037,9441170028,S.V.V.S.BHAGAVAN MEDICAL & GENERAL STORES,K.Venksta Ramana,9441170028,37AHLPK3549C1ZB
921,AL-R202312-038,9010258528,SREE LATHA MEDICAL & GENERAL STORES,K.Devi,9010258528,1234567890
922,AL-R202312-040,9381524107,MANGROVA A TO Z PHARMACY ,praneetha,9381524107,ishzbhsj2494667
923,AL-R202312-041,8179491620,MORE HEALTH MEDICAL AND GENERAL STORES ,Mohammad firoz,8179491620,jsbdnudgusjhfe83
924,AL-R202312-042,6301488891,MY MEDICAL STORE,Balu,6301488891,639363902926
925,AL-R202312-044,8885522603,M/S SRI VINAYAKA MEDICAL & GENERAL STORES ,RAMESH ,8885522603,36ESBPS2211E1Z3
926,AL-R202312-046,9476042126,SANJEEVNI PHARMACY,Sanjay Bala,9476042126,36BATPK0772E1ZF
927,AL-R202312-048,6302291433,TEST KS MEDICALS,kiran,6301458089,
928,AL-R202312-049,9603575478,KARTHIKEYA MEDICAL ,raj shekar ,9603575478,ksjsh
929,AL-R202312-051,9848599169,SRI BALAJI MEDICAL & GENERAL STORES,D.Surya Prakash,9848599169,37ADLFS4026Q1ZD
930,AL-R202312-052,9866224178,M/S SRI RAMALINGESWARA MEDICAL STORES        ,R.Venkata Satya Ramalingeswara Rao,9866224178,37AJYPR3408C1ZW
931,AL-R202312-053,9959513464,MS J MEDJONE MEDICALS                        ,B.Satish,9959513464,
932,AL-R202312-054,9948036656,M/S SRI SAI TIRUMALA MEDICAL AND GS          ,ambareesha,9948036656,
933,AL-R202312-055,9440716138,SRI ANNAPURNA MEDICAL AND GENERAL STORE      ,Jayakrishna Reddy,9440716138,37AIMPC6367N1ZM
934,AL-S202312-056,9264260957,MARUTHI AGENCIES,"Sri Raman Lal Gupta, B.Tech",9246260957,36AAQFM1085K1ZT
935,AL-R202312-057,9885588020,RAKESH MEDICAL ,rajalakshmi,8179243757,22AAAAA0000A1Z5
936,AL-R202401-058,7981845658,SRI SAIBABA MEDICALS ,Mrs Naga Lakshmi,7981845658,37AEWFS3780B1ZK
937,AL-R202401-059,9848461006,NEW VENUS MEDICAL STORES ,P Krishna Rao,9848461006,37AATFN5432H1ZW
938,AL-R202401-060,8886645554,ROYAL MEDICAL AND GENERAL ,Ranjit L Jain,8886645554,37ACJPR9773N1ZF
939,AL-R202401-061,8886999984,SRI LAXMI GANAPATHI MEDICAL ,Ranjith,8886999984,12345
940,AL-S202401-062,6666666666,K K ENTERPRISES,Lalitha Challa,6303558285,36AAWFK0693D1Z0
941,AL-S202401-063,8886656030,SAI PHARMA DISTRIBUTORS PVT LTD,Gudala Sampath,8886656030,36AAFCS6864A1ZC
942,AL-S202401-064,9246260939,MARUTHI DISTRIBUTER,Sri Raman Lal Gupta,9849025059,36AAQFM1086L1ZQ
943,AL-S202401-065,7207035659,GOEL PHARMA,Ramprakash Agarwal,7416035657,36ABAPA0264H1ZA
944,AL-S202401-066,9246204557,GOEL DRUGS,Ramkrishna Agarwal,9502920192,36AAMPA4364K1ZK
945,AL-S202401-067,8801008801,SUMAN SPECIALITIES,Sunil,8688324414,36ADXFS7446N1ZV
946,AL-S202401-068,9246260957,MARUTHI AGENCIES,MARUTHI AGENCIES,7947109196,36AAQFM1085K1ZT
947,AL-R202401-069,8121025930,SWATHI MEDICAL ,swathi,8121025930,22AAAAA0000A1Z5
948,AL-R202401-070,9640009283,FOUZIA MEDICALS,9640009283,9640009283,22AAAAA0000A1Z5
949,AL-R202401-077,7702843842,PRABHAS GENERAL STORE ,satish,7702843842,2456
950,AL-R202401-080,7842840876,SOUJANYA ,soujanya ,7842840876,stiollk134
951,AL-R202401-082,8978269646,TEST SUHANI MEDS,suhani,8121025920,
952,AL-R202401-083,9182638518,SHIVA LOCAL MEDICAL,shivaram,9182638518,12234
953,AL-R202401-090,6309925299,SRI TIRUMALA MEDICALS ,P Nageswararao ,6309925299,Applied
954,AL-R202401-092,7075073173,SIVA PARVATHI MEDICALS & GENERAL STORES ,D Prakash,7075073173,applied
955,AL-R202401-093,7386533444,VENKATA DURGA MEDICALS,T V V Satya Narayana,7386533444,applied
956,AL-R202401-155,9493746162,SRI RAGHUNANDANA MEDICALS ,Raghavendrarao ,9493746162,37ADIPM3929P1ZT
957,AL-R202401-156,8143356777,SRI SAI BALAJI MEDICALS ,S Roopa,8143356777,applied
958,AL-R202401-157,9703664345,A TO Z MEDICALS,R Subrahmanyam,9703664345,37BJFPR4688N1Z7
959,AL-R202401-163,8885267890,GEETHA MEDICALS,K Nageswara Rao,8885267890,applied
960,AL-R202401-165,7549800847,RAJU FRUIT SHOP ,Raju Kumar ,7549800847,
961,AL-R202401-166,7032377884,AL - NOOR MEDICAL ,Afroz khan,7032377884,
962,AL-R202401-169,9493567484,SUMA ACINTYO MEDICAL,Suma,6301203373,22AAUEH7383A3Z5
963,AL-R202401-170,8121027970,VASAVI ACINTYO MEDICAL ,vasavi,7893633533,12VASUU0000A1Z5
964,AL-R202401-171,9010386365,SHIVA BALAJI MEDICAL&GENARAL STORE,9010386365,9010386365,
965,AL-R202401-172,9440565485,SRI RAGHAVENDRA MEDICAL ,anjanelu ,9440565485,
966,AL-R202401-173,7386662030,V-MEDICALS AND GENERAL STORES ,v Kumar Reddy ,7386662030,
967,AL-R202401-174,8094707470,BALAJI MEDICAL ,mukesh,8094707470,
968,AL-R202401-176,9866135247,SRI THIRUMALAI MEDCHAL ,anusha ,9866135247,123456789
969,AL-R202401-177,9154695608,RAVINDRA MEDICAL AND GENERAL STORE ,PAVANI ,6281205776,1234
970,AL-R202401-178,9154695608,SRI DHANVANTARI PHARMA ,Chandrashekar ,9154695608,36DBAPS6159G2ZC
971,AL-R202401-179,7893633533,QA ACINTYO MEDICAL,QA,8121027970,123
972,AL-R202401-180,8019885392,NEW SRINIVASA MEDICAL,sudheer,8019885392,
973,AL-R202401-181,9848442765,SRI MAHALAKSHMI VINAYAKA MEDICAL STORES,K.Rambabu,9848442765,1234567890
974,AL-R202401-182,9885465085,ALEKHYA PHARMA ,srinivas ,9885465085,22AAAAA0000A1Z5
975,AL-R202401-183,9441644835,TRINETRA MEDICALS ,M Raju,9441644835,applied
976,AL-R202401-184,9100246243,DHANA LAKSHMI MEDICAL AND GENERAL STORES,A Srinivas ,9100246243,applied
977,AL-R202401-185,7981104842,THIRUMALA MEDICAL ,varadhareddy,7981104842,
978,AL-R202401-186,9948414909,SRI SRINIVASA MEDICALS ,N Srinivas,9948414909,applied 
979,AL-R202401-187,9030249387,SIRISH MEDICAL AND GENERAL STORES ,S Arjun,9030249387,applied 
980,AL-R202401-188,9494846446,GADY MEDICALS,Gangadhar Rao,9494846446,37BIOPP9605H2ZN
981,AL-R202401-189,9032834444,CURE MEDICALS ,Rahmatullah Shareef ,9032834444,applied
982,AL-R202401-190,8501801889,SIUOL THE PET CLUB,Siuol The Pet Club,8501801889,36JILPS0746B1Z2
983,AL-R202401-191,8008906419,OMICS ELECTRICAL SERVICES,Nagarjuna Reddy,7993802164,36TESTA0772R1ZF
984,AL-R202401-192,9014331288,FARMER'S DEN,Farmer's Den,9014331288,36TESTA1234T1ZF
985,AL-R202401-193,8035038296,"KALAGURA GAMPA STORE, KUKATPALLY",Sridevi,9063922966,36TESTA0775R1ZS
986,AL-R202401-194,9640301213,SRI CHARANI MEDICAL,Aruna,9640301213,no
987,AL-R202401-195,9908786090,SHIVA KESHAVA MEDICAL ,Dilii venkata krishna rao,9908786090,
988,AL-R202401-196,9441864490,SAIRAM MEDICAL AND GENERAL STORES,sunnam satyanarayana,9441864490,
989,AL-R202401-197,9502423235,RAMYA MEDICAL ,K Gopalrao,9502423235,
990,AL-R202401-198,9494498838,THUSHAR MEDICAL,venkatewarao,9494498838,
991,AL-R202402-199,9703996090,DHANVANTARI MEDICAL GENERAL STORE ,Ramesh Reddy ,9703996090,22AAAAA0000A1Z5
992,AL-R202402-201,8825027761,MALIK SHOP,MUSHTAQ AHMAD MALIK ,8825027761,
993,AL-R202402-203,9398718214,UDAY SREE MEDICAL STORE ,Praveen Kumar ,9398718214,22AAAAA0000A1Z5
994,AL-R202402-204,9985120788,OM SAI MEDICALS,KVV SATYANARAYANA ,9985120788,applied
995,AL-R202402-205,6301136793,MOHITH SRI SAI MEDICAL'S ,KASIMALLA JAGADEESH ,6301136793,22AAAAA0000A1Z5
996,AL-R202402-206,8688703986,S V R PHARMACY ,Susmitha,8688703986,
997,AL-R202402-207,9849870622,VENKY MEDICALS ,k venkatesh,9849870622,applied 
998,AL-R202402-208,9491679952,MAHA LAKSHMI MEDICAL & GENERAL STORE ,TAJ,9491679952,1234
999,AL-R202402-209,8309717340,VENKATESHWARA MEDICAL AND GENRAL STORE,nagam Prashant kumar ,8309717340,
1000,AL-R202402-210,9618032252,HANUMAN MEDICAL AND GENERAL STORE ,Mohammed Aslam ,9618032252,
1001,AL-R202402-211,9908226073,M/S SRI LAKSHMI MEDICAL ,Dasari Harinath,9908226073,
1002,AL-R202402-212,9246221984,SRI VENKATESHWARA MEDICAL HALL RTC,shiva,9246221984,1234
1003,AL-R202402-222,9704096155,M/S SHIVA SANTHOSHI MEDICAL AND GENERAL STORES,Veerendra,9704096155,
1004,AL-R202402-223,9963583001,LIMRA PHARMACY ,syed adnan wasi ,9963583001,
1005,AL-R202402-224,9014290396,M/S SRI SAI GANESH MEDICAL AND GENERAL STORE(WHOLESALE & RETAIL),ABHILASH,9014290396,
1006,AL-R202402-225,8919962465,SRI BALAJI MEDICAL AND GENERAL STORES ,Mahesh,9951821763,36
1007,AL-R202402-226,9908832329,SRI LAKSHMI MEDICAL AND SURGICAL,P Swamy,9908832329,applied
1008,AL-R202402-227,8074685632,MANIKANTA MEDICAL AND GENERAL STORES ,maniprasad Mamidala ,8074685632,00000000
1009,AL-R202402-228,6300181588,SRI SATYA APOLLO MEDICAL STORES,pasam sudheer babu,6300181588,
1010,AL-R202402-229,8341056770,SRINIVASA MEDICAL & GENERAL STORE,Venu,8341056770,36AENPB7711G3ZK
1011,AL-R202402-230,9000087628,SRI SAI MEDICAL AND GENERAL STORE ,Anuradha ,9000876283,hisjjs
1012,AL-R202402-231,9032949596,MEDIGEN PHARMACY ,Jethendra Kumar,9700007788,
1013,AL-R202402-232,9121544922,SHREE GANESH PHARMACY,D.Nagajyothi,9121544922,
1014,AL-R202402-233,9177535759,SRI NITHYA MEDICAL ,m.naresh,9177535759,
1015,AL-R202402-234,9666671949,SECURE MEDICARE ,S VAMSI APARNA ,9666671949,36BSCPS6559K1Z1
1016,AL-R202402-235,9603487333,SRI AUNJANEYA MEDICAL AND GENRAL STORES ,Guru Prasadh,9100696451,
1017,AL-R202402-236,9705132999,SRI SAI RAM MEDICAL STORES ,G SRI Ramalingeswara Rao,9705132999,applied
1018,AL-R202402-237,6868686868,TEST MEDS KS,kiran,8586975767,hduxjdudu
1019,AL-R202402-240,4258455555,TEST MEDS SIRI,siri,2348087558,
1020,AL-R202402-241,8686101976,AL SAMAD PHARMACY ,HUSSAIN ,8686101976,123456789
1021,AL-R202402-243,9177229629,SHIVA SAI MEDICAL ,Mahesh ,9177229629,1234567889
1022,AL-R202402-244,9542295522,M/S YOUNUS MEDICAL HALL,Mohammed younus ,9542295522,22AAAAA0000A1Z5
1023,AL-R202402-245,9492953714,LAXMI NARASIMHA MEDICAL AGENCIES ,Madhu ,9492953714,
1024,AL-R202402-246,7675962990,MEDICARE PHARMACY ,Keerthi sri ,7675962990,TS/KGM/2022-91666
1025,AL-R202402-247,8106397363,M/S SAI BHAVANI MEDICAL AND GENERAL STORES,BALRAJ mandala,8106397363,22AAAAA0000A1Z5
1026,AL-R202402-248,8125939867,SHREE MEDICAL ,KARTHIA,8125939867,1234
1027,AL-R202402-249,9666880881,LINGANNA MEDICAL STORES,Omkar ,9666880881,36CREPK2474D2ZW
1028,AL-R202402-250,8790445555,SRI LAKSHMI SREEJA MEDICALS ,N Rama Devi,8790445555,37APZPN4769D2Z2
1029,AL-R202402-251,9494953899,COCANADHAA MEDICALS AND GENERALS,G Praveen Raj,9494953899,applied
1030,AL-R202402-256,9849783001,SAI LAKSHMI MEDICALS AND GENERAL STORES,Prakash,9849783001,applied 
1031,AL-R202402-257,9000818997,SHIVA ENTERPRIZES ,shiva,9000818997,36gf1234
1032,AL-R202402-258,8121027970,LOCAL FARM,farm,5454545454,123
1033,AL-R202402-259,9000659913,SRINIVASA MEDICAK,ch. naveen,9000659913,
1034,AL-R202402-260,9703455239,SMARTWAY PHARMACY,vijay ,9703455239,
1035,AL-R202402-261,9949282420,DHANARAJU MEDICAL & GENERAL STORES,T.Krishna Kanth,9949282420,37BDFPK7840F1ZG
1036,AL-R202402-262,9849754956,M/S JAGADAMBA MEDICAL AND GENERAL STORES,rajendra Prasad ,9849754956,
1037,AL-R202402-263,9848597961,SRI LAKSHMI GANESH MEDICAL AND GENERALS,I Reddy Naidu,9848597961,applied
1038,AL-R202402-264,9949073888,RAJ MEDICALS & GENERALS,M Geetha,9949073888,22AAAAA0000A1Z5
1039,AL-R202402-265,8121921911,SRI VENKATESHWAR KIRANA& GENERAL STORE ,venkatesh,8121921911,37TESTS1234A1BC
1040,AL-R202402-266,6305306896,DATTA SAI KIRAN& GENERAL STORE ,DATT SAI ,6305306896,36ABCDE12345A2BC
1041,AL-R202402-267,9908453916,AISHWARYA KIRANAM,Srinivas,9908453916,123455679
1042,AL-R202402-268,9440490076,DINESH KUMAR KIRANAM AND GENERAL MERCHANT,Dinesh ,9440490076,qwer8oeiskk
1043,AL-R202402-269,9985277100,PSK SUPER MARKET ,PSK,9985277100,36ASDES5613A1BC
1044,AL-R202402-270,9588758642,KALYAN SUPER MARKET,Kalyan,9588728642,1wer7t8ri
1045,AL-R202402-271,8886656342,LAXMIGANAPATHI SUPER MARKET,Ranjith,8886656342,wyw7whsjs
1046,AL-R202402-272,9849348299,RAMULU KIRANAM AND GENERAL STORES,Ramkiran,9849348299,12345679
1047,AL-R202402-273,6281585085,POOJA KIRANA& GENERAL STORE ,Pooja ,6281585085,36ABCDJ5614B1CD
1048,AL-R202402-274,9701955642,SRINIVASA KIRANAM AND GENERAL STORES,Srinivas,9701955642,asdfgk
1049,AL-R202402-275,9959605457,MR KIRANAM AND GENERAL STORE,Usaf,9959605457,12345678
1050,AL-R202402-276,8656762942,INDIA KIRANAM AND GENERAL STORE,Satish kumar,8656762942,qwuiegsjk
1051,AL-R202402-277,9296487341,SRINIVASA KIRANAM ,Srinivas,9296487341,ywjsjsk
1052,AL-R202402-278,7386128376,SRI RAGHAVENDRA KIRANAM ,Raghuvardan ,7386128376,gakshsks
1053,AL-R202402-279,9989463222,SHRUTI NATURAL FOODS ,shruti,9989463222,36VCDBCE5614Z1DE
1054,AL-R202402-280,8008972992,SRI DHANALAKSHMI KIRAN & GENERAL STORE , Dhanalakshmi ,8008972992,36STERA5614A1HU
1055,AL-R202402-281,8008972992,SRI DHANALAKSHMI KIRAN & GENERAL STORE , Dhanalakshmi ,8008972992,36STERA5614A1HU
1056,AL-R202402-282,8074192255,SHRUTHI NATURAL FOODS ,Shruthi ,8074192255,36TESTE5614B1CG
1057,AL-R202402-283,8074895373,SRI VENKATASAI MEDICAL AND GENERAL STORES ,p paparao ,8074895373,
1058,AL-R202402-284,9866841266,OM SAI KIRANA STORE ,sai,9866841266,dummy
1059,AL-R202402-285,9676206009,SREE SATHYA KIRANA STORE ,Sathya,9676206009,dummy
1060,AL-R202402-286,1234567590,HANEEF KIRANA STORE ,haneef,1234567590,12345
1061,AL-R202402-287,8142225555,MANISH TRADERS ,manish ,8142225555,1234678
1062,AL-R202402-288,9849084732,SAI BALAJI MEDICAL ,thakur dhanraj singh,9849084732,123456
1063,AL-R202402-289,9110312114,PRUDHVI MEDICAL STORES,cheemalapati prudhvi kumar ,9110312114,
1064,AL-R202402-290,9581381701,M/S DRITHIK S PHARMACY ,Prashant ,9581381701,22AAAAA0000A1Z5
1065,AL-R202402-291,9754554555,GAJS,vsgsg,9434654884,123
1066,AL-R202402-292,6434554545,HSH,med,9436798488,123
1067,AL-R202402-293,8121027990,K K ENTERPRISES,SINDHUJA PALSANI,8121027990,22AAAAA0000A1Z5
1068,AL-R202402-294,9550939093,NEW CARE PHARMACY,Chandra shekar,9550939093,37auxpn9696g1z
1069,AL-R202402-295,9440669371,SRI SATYA SANGEETHA MEDICAL AND GENERAL STORES,M Venkateswararao ,9440669371,37AROPM1375K2Z7
1070,AL-R202402-296,7093215663,VIRAT MEDICAL AND GENERAL STORE ,R.Rajinikanth,7093215663,
1071,AL-R202402-297,9848137527,SRI SATYADEV MEDICAL HALL,U Prasad,9848137527,37AAWPU9865F1ZJ
1072,AL-R202402-298,9390606878,DR PILLS PHARMACY ,P Ram,9390606878,applied 
1073,AL-R202402-299,9951932525,DIVYA MEDICAL,Bommera Shyamkumar,9951932525,9494219hdbavox
1074,AL-R202402-300,8688210963,REKOLO PHARMACY,VINNA Y M Raghuveer,8688210963,37AAMCR9598K1Z6
1075,AL-R202402-301,8686793942,SHIVA SAI MEDICAL AND GENERAL STORES ,Naveen Kumar ,8686793942,
1076,AL-R202402-302,8341261048,CAREMARK PHARMACY ,venkatesh ,8341261048,123456789
1077,AL-R202402-303,8333889747,JEEVAN JYOTI GENARIC SHOP ,Suresh,8333889747,
1078,AL-R202402-304,8555857166,S V.S.MEDICAL STORES,P Satish,8555857166,37AQUPP4026B1ZQ
1079,AL-R202402-305,9963671674,SRINIVAS MEDICAL AND GENERAL STORE,Bhukya srinu,9963671674,
1080,AL-R202402-306,8074424938,VASAVI,ramu,8074424938,122
1081,AL-R202402-307,8008001101,SRI NANDINI MEDICAL GENERAL SURGICAL NACHARAM ,Gundi Manohar ,8008001101,
1082,AL-R202403-308,9490800013,VENKAT MEDICALS,Venkat,9490800013,36AAAAP0267H2ZN
1083,AL-R202403-309,8309900172,SINDHU MEDICAL AND GENERAL STORES ,kiranmayee,8309900172,36ANHPP5501F2Z4
1084,AL-R202403-310,7989655472,JEEVANAJYOTHI GENARIC MEDICAL ,navatha ,7989655472,
1085,AL-R202403-311,9550137292,SRI VINAYAKA MEDICAL& GENERAL STORES,korvi ravinder ,9550137292,36bcypp5252l2gp
1086,AL-R202403-312,8686505117,BHAVANI MEDICAL HALL AND GENERAL STORES,chandra shekar ,8686505117,36ALFPG4507Q1ZT
1087,AL-R202403-313,9440484401,M/S AYYAPPA MEDICAL AND GENERAL STORES,RAGHU J,9440484401,9440484401
